Period,Settlement Date,GUP_Name,Raw_DOI,Raw_DOI1,Raw_DOI2,Raw_DOI3,Raw_Total_ATG,Total_PostLA,Total_PostDTC,TotalActualReq
201609,2016/09/30,MORGAN STANLEY,$0.00,6552627187.29,5543882282.32,7418258968.22,"$19,514,768,437.83","$14,008,715,797.84","$5,866,793,910.70","$4,533,130,160.08"
201610,2016/10/03,MORGAN STANLEY,$0.00,5576925553.70,7966505666.61,5041997042.42,"$18,585,428,262.73","$12,787,370,885.39","$5,322,463,032.68","$5,310,657,659.75"
201610,2016/10/04,BANK OF AMERICA CORPORATION,$0.00,7569654366.80,5799991634.90,5568633805.79,"$18,938,279,807.49","$9,210,627,860.33","$8,609,946,945.65","$5,183,974,809.37"
201610,2016/10/05,BANK OF AMERICA CORPORATION,$0.00,5736385737.38,5650346049.53,6295799597.61,"$17,682,531,384.52","$11,602,042,525.80","$10,378,755,883.92","$5,479,863,509.94"
201610,2016/10/06,MORGAN STANLEY,$0.00,5664749219.91,6811368099.07,5091732650.21,"$17,567,849,969.19","$11,063,494,621.37","$4,707,918,136.95","$5,049,620,484.47"
201610,2016/10/07,MORGAN STANLEY,$0.00,6844486168.06,5338143507.45,8665209954.42,"$20,847,839,629.93","$15,888,582,760.43","$6,844,394,336.80","$5,861,329,642.37"
201610,2016/10/11,MORGAN STANLEY,$0.00,5411291568.59,8915329088.33,6332787212.47,"$20,659,407,869.39","$14,519,921,760.81","$4,482,041,844.14","$5,746,507,755.09"
201610,2016/10/12,MORGAN STANLEY,"$326,272,351.45",8936364277.80,6151028319.70,4906750177.09,"$20,320,415,126.04","$12,974,922,150.21","$7,087,691,538.67","$6,052,548,711.16"
201610,2016/10/13,MORGAN STANLEY,$0.00,6424506988.68,4897624542.66,6261539436.52,"$17,583,670,967.86","$12,114,759,240.59","$5,224,939,690.57","$5,854,511,249.41"
201610,2016/10/14,BANK OF AMERICA CORPORATION,"$108,063,317.10",4417455530.22,4378993871.77,7237176470.05,"$16,141,689,189.14","$10,963,274,187.12","$9,939,824,760.20","$5,267,433,780.66"
201610,2016/10/17,MORGAN STANLEY,$0.00,6423687908.01,4790656403.43,4365961443.86,"$15,580,305,755.30","$9,993,980,883.31","$5,560,629,299.11","$5,164,896,028.75"
201610,2016/10/18,MORGAN STANLEY,"$179,448,672.38",4824785639.82,4677014190.09,6312164937.70,"$15,993,413,439.99","$11,002,457,702.54","$4,318,293,873.96","$4,613,137,935.45"
201610,2016/10/19,MORGAN STANLEY,"$98,069,411.06",4689071579.00,6302628434.20,5944187997.43,"$17,033,957,421.69","$12,207,902,903.66","$4,814,037,846.60","$4,587,578,114.47"
201610,2016/10/20,MORGAN STANLEY,$0.00,6306327182.25,5998279246.88,5683431072.20,"$17,988,037,501.33","$12,976,110,021.63","$5,916,496,512.35","$4,878,170,787.19"
201610,2016/10/21,MORGAN STANLEY,"$1,392,815,198.71",6021080426.66,5789600428.81,7124758107.48,"$20,328,254,161.66","$13,960,563,024.01","$6,824,422,006.64","$4,708,850,496.73"
201610,2016/10/24,MORGAN STANLEY,$0.00,5761104234.58,6902098597.59,5375246004.13,"$18,038,448,836.30","$12,608,118,028.13","$5,009,038,337.24","$4,969,384,667.97"
201610,2016/10/25,BANK OF AMERICA CORPORATION,"$17,759.09",8920263326.89,4016729512.91,5141912711.53,"$18,078,923,310.42","$11,153,543,245.05","$10,086,911,627.78","$4,896,840,027.89"
201610,2016/10/26,MORGAN STANLEY,$0.00,5484086467.98,5383924095.79,6173369032.56,"$17,041,379,596.33","$12,168,387,269.85","$4,837,421,464.88","$4,930,847,958.22"
201610,2016/10/27,MORGAN STANLEY,"$94,876,805.44",5509903054.36,6133142107.69,6460093486.75,"$18,198,015,454.24","$12,968,901,474.39","$4,593,098,769.75","$4,952,696,104.96"
201610,2016/10/28,MORGAN STANLEY,"$59,317,991.69",6278738933.13,6485169287.68,6616891163.34,"$19,440,117,375.84","$13,327,987,284.75","$5,479,479,765.10","$5,346,441,368.48"
201610,2016/10/31,MORGAN STANLEY,$0.00,6482031148.55,6910060379.10,6368937680.82,"$19,761,029,208.47","$13,088,296,199.17","$5,478,452,615.14","$5,576,371,993.47"
201611,2016/11/01,MORGAN STANLEY,$0.00,6954367836.47,6547509551.65,6801156761.80,"$20,303,034,149.92","$13,549,028,524.85","$5,923,640,723.63","$5,322,951,456.41"
201611,2016/11/02,MORGAN STANLEY,$0.00,6639685529.51,6699900997.48,6677003274.45,"$20,016,589,801.44","$13,721,577,275.66","$5,567,825,805.64","$5,631,869,533.00"
201611,2016/11/03,MORGAN STANLEY,$0.00,6661270458.27,6714722144.90,6783525520.10,"$20,159,518,123.27","$13,894,158,433.67","$5,686,678,674.50","$5,919,775,792.94"
201611,2016/11/04,MORGAN STANLEY,"$29,383,792.88",6754480925.87,6711331473.92,6390596888.12,"$19,885,793,080.79","$13,562,973,629.06","$5,787,898,445.15","$5,839,971,209.83"
201611,2016/11/07,MORGAN STANLEY,"$230,006,721.56",6797177019.59,6952166179.50,8205230608.92,"$22,184,580,529.57","$15,721,426,357.05","$7,943,337,051.47","$5,605,848,055.00"
201611,2016/11/08,MORGAN STANLEY,"$765,405,239.17",6945975691.38,8180549930.53,5737428776.51,"$21,629,359,637.59","$15,067,496,103.00","$7,843,246,433.48","$5,831,152,282.13"
201611,2016/11/09,MORGAN STANLEY,"$499,938,252.50",8210548400.40,5374136934.72,11045499975.95,"$25,130,123,563.57","$18,776,867,859.66","$10,726,553,758.06","$5,923,632,723.39"
201611,2016/11/10,STATE STREET CORPORATION,$0.00,4986765689.04,11395120246.27,16349318222.00,"$32,731,204,157.31","$31,963,251,492.81","$9,017,239,891.60","$7,416,057,440.25"
201611,2016/11/14,MORGAN STANLEY,"$71,310,794.03",12613330067.69,13819340243.93,8800465793.15,"$35,304,446,898.80","$24,629,286,148.98","$11,464,880,305.83","$8,633,563,140.17"
201611,2016/11/15,MORGAN STANLEY,"$1,904,693,791.23",13911838174.96,8965812049.95,7843543006.98,"$32,625,887,023.12","$22,507,602,820.74","$13,755,826,683.76","$9,249,195,460.08"
201611,2016/11/16,"THE GOLDMAN SACHS GROUP, INC.",$0.00,9297816778.06,7550460234.97,7185488299.70,"$24,033,765,312.73","$16,320,206,399.10","$7,771,616,020.38","$7,678,682,680.50"
201611,2016/11/17,"THE GOLDMAN SACHS GROUP, INC.",$0.00,7610171341.12,8912568581.52,5990868733.88,"$22,513,608,656.52","$14,647,665,992.67","$6,466,206,094.71","$6,050,167,382.09"
201611,2016/11/18,"THE GOLDMAN SACHS GROUP, INC.",$0.00,9003194738.32,7722493269.58,7175713009.71,"$23,901,401,017.61","$17,202,649,805.56","$8,286,662,481.65","$5,488,475,920.00"
201611,2016/11/21,"THE GOLDMAN SACHS GROUP, INC.",$0.00,7897873705.77,7987540924.57,4286724906.07,"$20,172,139,536.41","$14,074,988,632.73","$7,262,748,633.97","$5,675,525,337.45"
201611,2016/11/22,BANK OF AMERICA CORPORATION,"$50,482.42",10092967786.32,4557958239.33,5479110512.97,"$20,130,087,021.04","$11,722,799,764.60","$10,187,174,391.31","$5,465,533,208.02"
201611,2016/11/23,MORGAN STANLEY,$0.00,6359631666.21,6934495650.53,5614365069.71,"$18,908,492,386.45","$13,536,623,418.57","$5,273,286,447.66","$5,260,123,691.25"
201611,2016/11/25,MORGAN STANLEY,$0.00,6963569533.82,5786564314.10,3000345785.50,"$15,750,479,633.42","$11,327,000,682.91","$5,975,000,017.09","$4,757,496,846.09"
201611,2016/11/28,BANK OF AMERICA CORPORATION,"$81,674.36",5921987241.19,3186291248.30,6509585245.04,"$15,617,945,408.89","$10,351,127,639.27","$9,422,589,899.76","$3,919,204,471.31"
201611,2016/11/29,MORGAN STANLEY,"$162,845,589.62",3574923641.58,5726441853.14,6568458104.76,"$16,032,669,189.10","$10,973,800,734.37","$3,293,105,806.72","$3,917,080,365.39"
201611,2016/11/30,BANK OF AMERICA CORPORATION,"$25,414.47",7202516202.43,5691050017.07,8494481885.78,"$21,388,073,519.75","$14,528,220,298.80","$12,772,478,458.55","$4,045,434,514.88"
201612,2016/12/01,BANK OF AMERICA CORPORATION,$0.00,5858372794.91,8714173519.35,7409240770.65,"$21,981,787,084.91","$14,617,743,867.44","$12,856,116,368.06","$5,459,072,334.26"
201612,2016/12/02,BANK OF AMERICA CORPORATION,"$93,004.23",8776076974.32,7672346193.54,5727979017.68,"$22,176,495,189.77","$14,138,222,196.69","$12,442,871,203.54","$5,994,161,771.54"
201612,2016/12/05,MORGAN STANLEY,$0.00,7062113019.32,7307427914.10,7050236750.80,"$21,419,777,684.22","$13,611,196,924.30","$5,489,922,062.54","$6,228,532,941.70"
201612,2016/12/06,MORGAN STANLEY,$0.00,7291848978.16,7551101677.79,6603407592.56,"$21,446,358,248.51","$15,667,110,465.86","$6,388,594,533.60","$5,449,513,054.66"
201612,2016/12/07,"THE GOLDMAN SACHS GROUP, INC.","$1,077,659,097.48",7184571449.91,7653741380.80,7044413505.63,"$22,960,385,433.82","$16,806,674,344.08","$7,666,359,264.80","$5,377,084,617.22"
201612,2016/12/08,"THE GOLDMAN SACHS GROUP, INC.",$0.00,8030565093.53,8493767537.36,6113919623.27,"$22,638,252,254.16","$15,148,839,065.77","$7,325,274,957.57","$5,472,674,855.56"
201612,2016/12/09,"THE GOLDMAN SACHS GROUP, INC.",$0.00,8633004564.14,7082862307.43,5537330100.87,"$21,253,196,972.44","$14,743,098,437.43","$8,116,120,165.94","$5,368,894,370.69"
201612,2016/12/12,"THE GOLDMAN SACHS GROUP, INC.","$199,857.46",7228756216.45,7145211747.62,6222877983.70,"$20,597,045,805.23","$13,674,979,575.09","$6,267,536,212.79","$5,740,478,640.19"
201612,2016/12/13,BANK OF AMERICA CORPORATION,$0.00,7081882863.48,7876855589.81,7092040680.13,"$22,050,779,133.42","$13,712,529,764.01","$11,575,730,764.75","$5,466,645,945.16"
201612,2016/12/14,"THE GOLDMAN SACHS GROUP, INC.",$0.00,5932021232.18,8327195401.84,6582456433.32,"$20,841,673,067.34","$15,476,282,515.69","$5,150,825,126.33","$5,462,838,407.54"
201612,2016/12/15,BANK OF AMERICA CORPORATION,$0.00,6876080489.99,5842057938.91,13298081795.16,"$26,016,220,224.06","$15,960,073,082.09","$14,494,255,517.43","$5,664,990,916.10"
201612,2016/12/16,BANK OF AMERICA CORPORATION,"$75,629.31",5851538352.66,13313178502.48,12395740755.10,"$31,560,533,239.55","$18,835,986,573.68","$16,875,949,413.04","$5,590,324,205.65"
201612,2016/12/19,BANK OF AMERICA CORPORATION,"$27,900.00",13229702836.13,12644532468.64,5924317530.31,"$31,798,580,735.08","$21,695,620,587.67","$19,625,279,867.40","$6,234,122,650.49"
201612,2016/12/20,BANK OF AMERICA CORPORATION,"$2,026,195,621.52",12609498755.02,6009981216.28,6821511084.78,"$27,467,186,677.60","$18,150,162,043.96","$15,621,240,383.68","$5,874,469,874.95"
201612,2016/12/21,MORGAN STANLEY,$0.00,6389297016.43,6967361036.10,7767422822.63,"$21,124,080,875.16","$15,833,956,375.92","$8,774,076,826.56","$5,623,381,204.88"
201612,2016/12/22,MORGAN STANLEY,"$192,761,457.62",6954383891.31,7771886439.32,6129429526.64,"$21,048,461,314.89","$15,210,372,361.45","$8,950,646,112.14","$4,979,574,573.49"
201612,2016/12/23,BANK OF AMERICA CORPORATION,"$163,014,628.68",6929742669.96,6593261042.78,4121933182.54,"$17,807,951,523.96","$9,529,642,031.27","$7,955,022,837.84","$4,925,849,294.21"
201612,2016/12/27,MORGAN STANLEY,"$1,622,582,016.54",6037379464.58,3994086849.67,3906338707.26,"$15,560,387,038.05","$12,181,433,295.04","$7,191,063,999.08","$4,176,337,838.94"
201612,2016/12/28,"THE GOLDMAN SACHS GROUP, INC.","$343,590,070.91",4808074120.54,4632878755.42,4231459145.94,"$14,016,002,092.81","$11,108,198,139.29","$6,223,275,141.15","$3,651,582,244.18"
201612,2016/12/29,"THE GOLDMAN SACHS GROUP, INC.",$0.00,4691953581.73,4671652127.91,2971802097.61,"$12,335,407,807.25","$9,035,269,092.65","$4,436,403,435.64","$3,398,514,777.49"
201612,2016/12/30,"THE GOLDMAN SACHS GROUP, INC.","$165,965,535.51",4822246727.55,3462644331.56,5428156157.68,"$13,879,012,752.30","$9,828,512,560.66","$4,667,155,878.26","$3,580,813,403.48"
201701,2017/01/03,BANK OF AMERICA CORPORATION,$0.00,4278480378.90,4225881687.79,7223633473.25,"$15,727,995,539.94","$10,324,755,842.68","$9,248,709,779.35","$3,336,034,197.00"
201701,2017/01/04,MORGAN STANLEY,"$140,270,968.24",3479515256.99,5710326384.55,7392283395.89,"$16,722,396,005.67","$11,466,579,457.20","$3,094,804,273.42","$3,552,739,346.74"
201701,2017/01/05,MORGAN STANLEY,$0.00,5714392036.65,7196922303.59,6387659853.60,"$19,298,974,193.84","$12,972,430,515.86","$4,703,031,056.69","$4,118,482,942.75"
201701,2017/01/06,MORGAN STANLEY,$0.00,7235411983.51,6526554307.04,6177038772.57,"$19,939,005,063.12","$13,780,930,341.39","$6,334,504,349.95","$5,230,636,354.68"
201701,2017/01/09,MORGAN STANLEY,"$686,061,816.85",6516618655.69,6142893807.58,5603672267.50,"$18,949,246,547.62","$13,712,627,833.26","$6,453,004,616.42","$4,870,752,185.51"
201701,2017/01/10,MORGAN STANLEY,"$90,178,829.82",6212014606.92,5831444431.11,7060078318.01,"$19,193,716,185.86","$13,758,520,685.51","$5,243,488,834.26","$4,852,815,766.23"
201701,2017/01/11,MORGAN STANLEY,"$301,202,876.26",5824020622.29,7180483239.41,6126675087.70,"$19,432,381,825.66","$14,626,682,648.33","$5,360,923,843.34","$4,453,166,012.96"
201701,2017/01/12,MORGAN STANLEY,"$100,422,848.65",7218302511.08,6315454380.68,5634642715.25,"$19,268,822,455.66","$14,355,361,926.46","$6,643,701,016.10","$4,422,552,104.90"
201701,2017/01/13,BANK OF AMERICA CORPORATION,$0.00,5214760752.11,6688884173.78,6801494032.53,"$18,705,138,958.42","$11,687,081,932.08","$10,361,302,893.95","$4,293,467,996.76"
201701,2017/01/17,BANK OF AMERICA CORPORATION,$0.00,6742494233.75,6852151989.37,5547316056.82,"$19,141,962,279.94","$12,412,639,440.17","$10,889,146,320.10","$4,125,879,040.75"
201701,2017/01/18,MORGAN STANLEY,$0.00,5777324798.40,7157468288.23,6487754431.57,"$19,422,547,518.20","$14,229,586,970.53","$5,105,640,701.26","$4,881,733,504.97"
201701,2017/01/19,MORGAN STANLEY,"$279,153,904.97",7520497262.43,6529177205.72,6475199568.69,"$20,804,027,941.81","$15,256,371,859.56","$7,029,397,046.44","$4,639,518,661.27"
201701,2017/01/20,BANK OF AMERICA CORPORATION,"$344,497.06",5623790825.56,5285818734.70,10755928404.91,"$21,665,882,462.23","$13,414,994,855.88","$11,002,268,474.69","$4,989,144,754.96"
201701,2017/01/23,BANK OF AMERICA CORPORATION,"$14,247,059.29",5296261109.42,10954110576.26,9672703216.80,"$25,937,321,961.77","$16,078,396,426.06","$13,439,037,478.90","$5,439,468,741.20"
201701,2017/01/24,BANK OF AMERICA CORPORATION,"$24,280.30",10980203812.57,8746695466.38,6294871968.97,"$26,021,795,528.22","$16,395,578,505.58","$13,472,710,993.67","$5,554,042,922.08"
201701,2017/01/25,BANK OF AMERICA CORPORATION,$0.00,8734314097.53,6284170464.94,6423247917.13,"$21,441,732,479.60","$14,943,696,170.01","$13,193,179,407.50","$5,557,437,403.56"
201701,2017/01/26,MORGAN STANLEY,"$114,123,915.21",7669994070.35,6346585407.11,6693701769.85,"$20,824,405,162.52","$13,796,603,103.82","$6,479,012,994.17","$5,132,944,843.09"
201701,2017/01/27,MORGAN STANLEY,$0.00,6532397065.93,6919519786.26,6255279549.74,"$19,707,196,401.93","$12,976,443,840.85","$5,391,310,003.98","$4,972,253,277.54"
201701,2017/01/30,MORGAN STANLEY,"$191,248,724.28",7034909970.48,6474387778.04,6095020004.82,"$19,795,566,477.62","$12,931,804,016.35","$5,764,108,033.04","$4,996,039,994.88"
201701,2017/01/31,MORGAN STANLEY,"$278,423,478.77",6558450638.12,6396218307.71,8024406306.57,"$21,257,498,731.17","$14,754,408,938.28","$5,746,124,073.01","$5,188,478,447.43"
201702,2017/02/01,MORGAN STANLEY,$0.00,6436786112.48,7955660292.64,7898855522.17,"$22,291,301,927.29","$15,451,386,877.61","$6,678,025,148.39","$5,414,534,537.69"
201702,2017/02/02,MORGAN STANLEY,"$24,945,973.97",8025528763.30,8875098927.99,6734889967.54,"$23,660,463,632.80","$17,690,909,139.85","$8,934,702,360.38","$5,372,918,519.32"
201702,2017/02/03,MORGAN STANLEY,"$234,775,643.40",8925258213.72,6785586463.52,8169387139.75,"$24,115,007,460.39","$17,340,484,632.63","$8,786,534,771.57","$5,562,883,780.70"
201702,2017/02/06,MORGAN STANLEY,"$1,118,275,645.82",6828104482.86,8910328523.47,5884197298.67,"$22,740,905,950.82","$15,818,230,273.30","$7,002,262,263.05","$5,058,557,967.63"
201702,2017/02/07,MORGAN STANLEY,"$453,879,406.06",8957034647.30,6265265628.08,5405073709.14,"$21,081,253,390.58","$14,638,065,048.67","$8,165,676,278.65","$4,772,238,151.47"
201702,2017/02/08,MORGAN STANLEY,"$230,957,555.04",6284424527.61,5587811615.10,6301308669.14,"$18,404,502,366.89","$12,273,602,328.62","$5,534,057,109.28","$4,626,115,541.00"
201702,2017/02/09,MORGAN STANLEY,$0.00,5627831322.35,6706736475.19,6974543336.36,"$19,309,111,133.90","$13,096,977,069.49","$4,519,490,592.11","$4,791,243,809.72"
201702,2017/02/10,MORGAN STANLEY,"$163,461,347.59",6720856068.71,7457133523.38,6105098762.40,"$20,446,549,702.08","$14,018,856,265.16","$5,519,713,547.50","$4,882,959,964.70"
201702,2017/02/13,MORGAN STANLEY,$0.00,7454746097.71,6479776986.12,6375385449.52,"$20,309,908,533.35","$14,493,145,508.85","$6,483,073,709.10","$4,767,098,030.75"
201702,2017/02/14,MORGAN STANLEY,"$608,941,407.39",6560858041.75,6509489136.63,7030490263.79,"$20,709,778,849.56","$14,934,494,642.96","$6,133,007,033.92","$4,789,448,279.28"
201702,2017/02/15,MORGAN STANLEY,$0.00,6635892664.01,7150179408.82,6678482920.22,"$20,464,554,993.05","$14,742,143,723.01","$5,795,225,667.08","$4,635,801,671.79"
201702,2017/02/16,MORGAN STANLEY,$0.00,7202725486.59,6708682616.72,5560994685.80,"$19,472,402,789.11","$13,018,681,960.42","$6,003,701,179.93","$4,573,349,813.14"
201702,2017/02/17,"THE GOLDMAN SACHS GROUP, INC.",$0.00,6896387770.16,6455107245.47,7690866240.95,"$21,042,361,256.58","$14,561,782,209.84","$6,370,930,623.65","$4,606,579,259.00"
201702,2017/02/21,"THE GOLDMAN SACHS GROUP, INC.","$1,426,356,771.77",6602908773.57,8567722921.24,4642924073.95,"$21,239,912,540.53","$15,112,552,901.78","$7,452,556,397.12","$4,787,748,655.00"
201702,2017/02/22,BANK OF AMERICA CORPORATION,$0.00,10321407809.47,5536449942.78,5471944198.88,"$21,329,801,951.13","$11,527,302,622.66","$10,288,817,984.55","$4,780,332,806.00"
201702,2017/02/23,MORGAN STANLEY,$0.00,6939908905.06,7039750805.34,5531987307.78,"$19,511,647,018.18","$13,175,659,376.97","$4,981,985,738.01","$4,432,170,513.00"
201702,2017/02/24,"THE GOLDMAN SACHS GROUP, INC.",$0.00,6284326594.83,5945425658.20,6662323997.05,"$18,892,076,250.08","$13,241,709,157.04","$5,749,706,529.78","$4,519,737,401.00"
201702,2017/02/27,"THE GOLDMAN SACHS GROUP, INC.",$0.00,6101994669.35,7631506117.96,5406430792.64,"$19,139,931,579.95","$13,323,044,707.84","$5,445,632,192.45","$4,716,503,500.00"
201702,2017/02/28,"THE GOLDMAN SACHS GROUP, INC.",$0.00,7880991440.35,6073471547.41,6793605543.26,"$20,748,068,531.02","$15,274,383,977.82","$7,317,196,552.66","$5,055,050,171.00"
201703,2017/03/01,MORGAN STANLEY,$0.00,7002654082.34,7245128685.59,7963152488.71,"$22,210,935,256.64","$14,830,124,419.12","$5,049,189,446.38","$4,784,971,878.00"
201703,2017/03/02,"THE GOLDMAN SACHS GROUP, INC.",$0.00,7476969421.42,6765528565.90,7839880006.67,"$22,082,377,993.99","$14,130,696,272.58","$6,874,436,724.90","$4,845,520,517.00"
201703,2017/03/03,"THE GOLDMAN SACHS GROUP, INC.",$0.00,6949715334.70,8616140348.15,4563870775.29,"$20,129,726,458.14","$13,584,296,292.46","$6,175,652,422.10","$5,490,511,759.00"
201703,2017/03/06,"THE GOLDMAN SACHS GROUP, INC.",$0.00,8707851537.59,5157425010.69,3945444223.82,"$17,810,720,772.10","$12,800,073,102.70","$8,244,903,580.23","$5,302,016,423.00"
201703,2017/03/07,MORGAN STANLEY,$0.00,5663392762.03,5760809120.84,5637712068.83,"$17,061,913,951.70","$11,280,183,381.34","$3,850,099,439.32","$5,218,537,215.00"
201703,2017/03/08,MORGAN STANLEY,"$13,098,675.13",5751932799.69,5858286644.36,6241439001.74,"$17,864,757,120.92","$12,222,004,630.52","$3,987,057,392.69","$4,534,587,671.00"
201703,2017/03/09,MORGAN STANLEY,$0.00,5932878445.69,6431431275.09,5592947306.05,"$17,957,257,026.83","$12,202,876,044.76","$4,154,758,470.43","$4,521,901,767.00"
201703,2017/03/10,"THE GOLDMAN SACHS GROUP, INC.","$424,594,865.42",6560658605.90,5402564762.25,5381833353.56,"$17,769,651,587.13","$12,857,396,683.15","$6,364,269,836.14","$4,469,795,817.00"
201703,2017/03/13,JPMORGAN CHASE & CO.,$0.00,5576953298.62,5473066716.58,8393563367.84,"$19,443,583,383.04","$14,327,198,370.21","$6,373,650,075.12","$4,519,845,337.00"
201703,2017/03/14,JPMORGAN CHASE & CO.,$0.00,5590666433.18,8524174307.52,5271135993.87,"$19,385,976,734.57","$10,817,348,635.52","$3,910,040,786.12","$5,022,336,605.00"
201703,2017/03/15,JPMORGAN CHASE & CO.,$0.00,8600389417.45,5655480053.27,7532969697.58,"$21,788,839,168.30","$15,876,721,299.35","$7,070,122,599.08","$4,487,490,707.00"
201703,2017/03/16,BANK OF AMERICA CORPORATION,$0.00,5060943943.47,5603199575.60,12175748837.94,"$22,839,892,357.01","$16,020,847,126.04","$15,057,533,814.72","$4,822,202,508.00"
201703,2017/03/17,BANK OF AMERICA CORPORATION,$0.00,8053363171.12,12281888518.06,9460667949.88,"$29,795,919,639.06","$14,962,999,207.84","$14,163,167,477.58","$4,641,199,603.00"
201703,2017/03/20,BANK OF AMERICA CORPORATION,"$27,989.07",12431321469.02,9649980350.82,5075289814.40,"$27,156,619,623.31","$15,444,042,925.03","$13,204,753,825.35","$5,331,410,917.00"
201703,2017/03/21,BANK OF AMERICA CORPORATION,"$1,948,852,649.12",9821777980.03,5294009497.24,7898749658.67,"$24,963,389,785.06","$15,649,157,805.33","$12,818,200,382.08","$4,992,919,303.00"
201703,2017/03/22,MORGAN STANLEY,$0.00,6311723688.33,6955688677.78,5738603207.30,"$19,006,015,573.41","$13,365,512,619.89","$4,806,344,906.84","$5,827,001,226.00"
201703,2017/03/23,MORGAN STANLEY,"$356,015,734.19",6986187727.94,5918605941.88,5537131661.74,"$18,797,941,065.75","$13,224,457,489.38","$5,571,898,286.77","$5,133,312,944.00"
201703,2017/03/24,MORGAN STANLEY,"$179,974,206.20",5965428395.67,5975981167.19,5127367030.02,"$17,248,750,799.08","$12,088,789,513.12","$4,667,278,424.67","$4,490,141,385.00"
